category_id,name,path,depth,is_leaf,selection_score,rotation_bucket,previous_last_scanned_at,previous_scan_count,products_examined,candidate_count,scan_completed_at,scan_status,scan_error
3744271,Robe & Towel Hooks,Home & Kitchen > Storage & Organization > Home Storage Hooks > Robe & Towel Hooks,3,True,48,never_scanned,,0,100,13,2026-08-24T09:20:04,success,
511356,Utility Hooks,Home & Kitchen > Storage & Organization > Home Storage Hooks > Utility Hooks,3,True,48,never_scanned,,0,100,1,2026-08-24T09:20:06,success,
19431297011,Children‘s Jewelry Boxes,Home & Kitchen > Storage & Organization > Jewelry Boxes & Organizers > Children‘s Jewelry Boxes,3,True,48,never_scanned,,0,100,0,2026-08-24T09:20:08,success,
16350281,Jewelry Armoires,Home & Kitchen > Storage & Organization > Jewelry Boxes & Organizers > Jewelry Armoires,3,True,48,never_scanned,,0,100,0,2026-08-24T09:20:09,success,
16350291,Jewelry Boxes,Home & Kitchen > Storage & Organization > Jewelry Boxes & Organizers > Jewelry Boxes,3,True,48,never_scanned,,0,100,0,2026-08-24T09:20:11,success,
16350321,Jewelry Chests,Home & Kitchen > Storage & Organization > Jewelry Boxes & Organizers > Jewelry Chests,3,True,48,never_scanned,,0,100,0,2026-08-24T09:52:17,success,
3888531,Jewelry Rolls,Home & Kitchen > Storage & Organization > Jewelry Boxes & Organizers > Jewelry Rolls,3,True,48,never_scanned,,0,100,0,2026-08-24T09:52:18,success,
16350341,Jewelry Towers,Home & Kitchen > Storage & Organization > Jewelry Boxes & Organizers > Jewelry Towers,3,True,48,never_scanned,,0,100,0,2026-08-24T09:52:20,success,
16350351,Jewelry Trays,Home & Kitchen > Storage & Organization > Jewelry Boxes & Organizers > Jewelry Trays,3,True,48,never_scanned,,0,100,1,2026-08-24T09:52:22,success,
11601919011,Clothes Pins,Home & Kitchen > Storage & Organization > Laundry Storage & Organization > Clothes Pins,3,True,48,never_scanned,,0,100,5,2026-08-24T09:52:25,success,
695487011,Clotheslines,Home & Kitchen > Storage & Organization > Laundry Storage & Organization > Clotheslines,3,True,48,never_scanned,,0,100,42,2026-08-24T09:52:26,success,
3744371,Laundry Bags,Home & Kitchen > Storage & Organization > Laundry Storage & Organization > Laundry Bags,3,True,48,never_scanned,,0,100,22,2026-08-24T09:52:29,success,
3744381,Laundry Baskets,Home & Kitchen > Storage & Organization > Laundry Storage & Organization > Laundry Baskets,3,True,48,never_scanned,,0,100,10,2026-08-24T09:52:31,success,
695489011,Laundry Hampers,Home & Kitchen > Storage & Organization > Laundry Storage & Organization > Laundry Hampers,3,True,48,never_scanned,,0,100,7,2026-08-24T09:52:33,success,
695490011,Laundry Liners,Home & Kitchen > Storage & Organization > Laundry Storage & Organization > Laundry Liners,3,True,48,never_scanned,,0,100,4,2026-08-24T09:52:34,success,
3744401,Laundry Sorters,Home & Kitchen > Storage & Organization > Laundry Storage & Organization > Laundry Sorters,3,True,48,never_scanned,,0,100,22,2026-08-24T09:52:36,success,
3744361,Pop-Up Laundry Hampers,Home & Kitchen > Storage & Organization > Laundry Storage & Organization > Pop-Up Laundry Hampers,3,True,48,never_scanned,,0,100,7,2026-08-24T10:10:24,success,
3744001,Standing Shelf Units,"Home & Kitchen > Storage & Organization > Racks, Shelves & Drawers > Standing Shelf Units",3,True,48,never_scanned,,0,100,17,2026-08-24T10:10:26,success,
3744431,Storage Drawer Units,"Home & Kitchen > Storage & Organization > Racks, Shelves & Drawers > Storage Drawer Units",3,True,48,never_scanned,,0,100,42,2026-08-24T10:10:28,success,
