category_id,name,path,depth,is_leaf,selection_score,rotation_bucket,previous_last_scanned_at,previous_scan_count,products_examined,candidate_count,scan_completed_at,scan_status,scan_error
1243384011,Shovels,"Home & Kitchen > Heating, Cooling & Air Quality > Parts & Accessories > Stove & Fireplace Accessories > Fireplace Tools > Shovels",5,True,40.0,never_scanned,,0,100,0,2026-09-01T21:54:00,success,
1243385011,Tongs,"Home & Kitchen > Heating, Cooling & Air Quality > Parts & Accessories > Stove & Fireplace Accessories > Fireplace Tools > Tongs",5,True,40.0,never_scanned,,0,100,0,2026-09-01T21:54:00,success,
1243386011,Tool Sets,"Home & Kitchen > Heating, Cooling & Air Quality > Parts & Accessories > Stove & Fireplace Accessories > Fireplace Tools > Tool Sets",5,True,40.0,never_scanned,,0,100,0,2026-09-01T21:54:00,success,
8147491011,Edible Printer Paper & Frosting Sheets,Home & Kitchen > Kitchen & Dining > Bakeware > Decorating Tools > Edible Printer Ink & Paper > Edible Printer Paper & Frosting Sheets,5,True,40.0,never_scanned,,0,100,0,2026-09-01T21:54:00,success,
16188240011,Bread Proofing Baskets,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Baking Tools & Accessories > Baking & Pastry Utensils > Bread Proofing Baskets,5,True,40.0,never_scanned,,0,100,0,2026-09-01T21:54:00,success,
678523011,Cake Testers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Baking Tools & Accessories > Baking & Pastry Utensils > Cake Testers,5,True,40.0,never_scanned,,0,97,0,2026-09-01T21:54:00,success,
678524011,Dough Blenders,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Baking Tools & Accessories > Baking & Pastry Utensils > Dough Blenders,5,True,40.0,never_scanned,,0,100,0,2026-09-01T21:54:00,success,
678525011,Pastry Brushes,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Baking Tools & Accessories > Baking & Pastry Utensils > Pastry Brushes,5,True,40.0,never_scanned,,0,100,0,2026-09-01T21:54:00,success,
3109475011,Bottle Openers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Bottle Openers,5,True,40.0,never_scanned,,0,100,4,2026-09-01T21:54:00,success,
13825981,Screwpull Levers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Screwpull Levers,5,True,40.0,never_scanned,,0,47,5,2026-09-01T21:54:00,success,
13826001,Waiter Corkscrews,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Waiter Corkscrews,5,True,40.0,never_scanned,,0,100,9,2026-09-01T21:54:00,success,
13826011,Wing Corkscrews,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Wing Corkscrews,5,True,40.0,never_scanned,,0,100,0,2026-09-01T21:54:00,success,
21560397011,Ice Bucket Kits,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Ice Buckets & Tongs > Ice Bucket Kits,5,True,40.0,never_scanned,,0,100,0,2026-09-01T21:54:00,success,
678496011,Ice Buckets,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Ice Buckets & Tongs > Ice Buckets,5,True,40.0,never_scanned,,0,100,0,2026-09-01T21:54:00,success,
678497011,Ice Tongs,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Ice Buckets & Tongs > Ice Tongs,5,True,40.0,never_scanned,,0,100,0,2026-09-01T21:54:00,success,
678498011,Wine Pourers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Wine Stoppers & Pourers > Wine Pourers,5,True,40.0,never_scanned,,0,100,0,2026-09-01T21:54:00,success,
678499011,Wine Stoppers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Wine Stoppers & Pourers > Wine Stoppers,5,True,40.0,never_scanned,,0,100,6,2026-09-01T21:54:00,success,
17384865011,Burners,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Cheese Tools > Fondue > Burners,5,True,40.0,never_scanned,,0,24,0,2026-09-01T21:54:00,success,
17384862011,Electric Fondue Pots,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Cheese Tools > Fondue > Electric Fondue Pots,5,True,40.0,never_scanned,,0,100,7,2026-09-01T21:54:01,success,
17384863011,Forks,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Cheese Tools > Fondue > Forks,5,True,40.0,never_scanned,,0,100,0,2026-09-01T21:54:01,success,
17384864011,Pots & Sets,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Cheese Tools > Fondue > Pots & Sets,5,True,40.0,never_scanned,,0,100,3,2026-09-01T21:54:01,success,
678502011,Corers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Fruit & Vegetable Tools > Corers & Pitters > Corers,5,True,40.0,never_scanned,,0,100,12,2026-09-01T21:54:01,success,
678503011,Pitters,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Fruit & Vegetable Tools > Corers & Pitters > Pitters,5,True,40.0,never_scanned,,0,100,3,2026-09-01T21:54:01,success,
21606414011,Grapefruit Knives,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Fruit & Vegetable Tools > Grapefruit Utensils > Grapefruit Knives,5,True,40.0,never_scanned,,0,100,0,2026-09-01T21:54:01,success,
21606415011,Grapefruit Spoons,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Fruit & Vegetable Tools > Grapefruit Utensils > Grapefruit Spoons,5,True,40.0,never_scanned,,0,99,0,2026-09-01T21:54:01,success,
