category_id,name,path,depth,is_leaf,selection_score,rotation_bucket,previous_last_scanned_at,previous_scan_count,products_examined,candidate_count,scan_completed_at,scan_status,scan_error
3278165011,Broom Heads,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Parts & Accessories > Broom Heads,6,True,41,never_scanned,,0,0,0,2026-08-31T08:33:31,failed,Sorftime API business error 694: Insufficient request quota
21588789011,Dustpans,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Parts & Accessories > Dustpans,6,True,41,never_scanned,,0,0,0,2026-08-31T08:33:31,failed,Sorftime API business error 694: Insufficient request quota
21560397011,Ice Bucket Kits,Home & Kitchen > Kitchen & Dining > Dining & Entertaining > Bar Tools & Drinkware > Bar Tools > Ice Buckets & Tongs > Ice Bucket Kits,6,True,41,never_scanned,,0,0,0,2026-08-31T08:33:32,failed,Sorftime API business error 694: Insufficient request quota
678496011,Ice Buckets,Home & Kitchen > Kitchen & Dining > Dining & Entertaining > Bar Tools & Drinkware > Bar Tools > Ice Buckets & Tongs > Ice Buckets,6,True,41,never_scanned,,0,0,0,2026-08-31T08:33:32,failed,Sorftime API business error 694: Insufficient request quota
678497011,Ice Tongs,Home & Kitchen > Kitchen & Dining > Dining & Entertaining > Bar Tools & Drinkware > Bar Tools > Ice Buckets & Tongs > Ice Tongs,6,True,41,never_scanned,,0,0,0,2026-08-31T08:33:32,failed,Sorftime API business error 694: Insufficient request quota
678498011,Wine Pourers,Home & Kitchen > Kitchen & Dining > Dining & Entertaining > Bar Tools & Drinkware > Bar Tools > Wine Stoppers & Pourers > Wine Pourers,6,True,41,never_scanned,,0,0,0,2026-08-31T08:33:33,failed,Sorftime API business error 694: Insufficient request quota
678499011,Wine Stoppers,Home & Kitchen > Kitchen & Dining > Dining & Entertaining > Bar Tools & Drinkware > Bar Tools > Wine Stoppers & Pourers > Wine Stoppers,6,True,41,never_scanned,,0,0,0,2026-08-31T08:33:33,failed,Sorftime API business error 694: Insufficient request quota
14309831,Chinese Chef‘s Knives & Cleavers,"Home & Kitchen > Kitchen & Dining > Food Service Equipment & Supplies > Cookware, Bakeware & Tools > Kitchen Knives & Accessories > Asian Knives > Chinese Chef‘s Knives & Cleavers",6,True,41,never_scanned,,0,0,0,2026-08-31T08:33:33,failed,Sorftime API business error 694: Insufficient request quota
14309841,Chinese Vegetable Knives,"Home & Kitchen > Kitchen & Dining > Food Service Equipment & Supplies > Cookware, Bakeware & Tools > Kitchen Knives & Accessories > Asian Knives > Chinese Vegetable Knives",6,True,41,never_scanned,,0,0,0,2026-08-31T08:33:33,failed,Sorftime API business error 694: Insufficient request quota
14309851,Deba Knives,"Home & Kitchen > Kitchen & Dining > Food Service Equipment & Supplies > Cookware, Bakeware & Tools > Kitchen Knives & Accessories > Asian Knives > Deba Knives",6,True,41,never_scanned,,0,0,0,2026-08-31T08:33:34,failed,Sorftime API business error 694: Insufficient request quota
14309861,Gyutou Knives,"Home & Kitchen > Kitchen & Dining > Food Service Equipment & Supplies > Cookware, Bakeware & Tools > Kitchen Knives & Accessories > Asian Knives > Gyutou Knives",6,True,41,never_scanned,,0,0,0,2026-08-31T08:33:34,failed,Sorftime API business error 694: Insufficient request quota
14309871,Santoku Knives,"Home & Kitchen > Kitchen & Dining > Food Service Equipment & Supplies > Cookware, Bakeware & Tools > Kitchen Knives & Accessories > Asian Knives > Santoku Knives",6,True,41,never_scanned,,0,0,0,2026-08-31T08:33:34,failed,Sorftime API business error 694: Insufficient request quota
14309881,Sashimi Knives,"Home & Kitchen > Kitchen & Dining > Food Service Equipment & Supplies > Cookware, Bakeware & Tools > Kitchen Knives & Accessories > Asian Knives > Sashimi Knives",6,True,41,never_scanned,,0,0,0,2026-08-31T08:33:34,failed,Sorftime API business error 694: Insufficient request quota
14309891,Usuba & Nakiri Knives,"Home & Kitchen > Kitchen & Dining > Food Service Equipment & Supplies > Cookware, Bakeware & Tools > Kitchen Knives & Accessories > Asian Knives > Usuba & Nakiri Knives",6,True,41,never_scanned,,0,0,0,2026-08-31T08:33:35,failed,Sorftime API business error 694: Insufficient request quota
409662,Meat Cleavers,"Home & Kitchen > Kitchen & Dining > Food Service Equipment & Supplies > Cookware, Bakeware & Tools > Kitchen Knives & Accessories > Cleavers > Meat Cleavers",6,True,41,never_scanned,,0,0,0,2026-08-31T08:33:35,failed,Sorftime API business error 694: Insufficient request quota
409664,Vegetable Cleavers,"Home & Kitchen > Kitchen & Dining > Food Service Equipment & Supplies > Cookware, Bakeware & Tools > Kitchen Knives & Accessories > Cleavers > Vegetable Cleavers",6,True,41,never_scanned,,0,0,0,2026-08-31T08:33:36,failed,Sorftime API business error 694: Insufficient request quota
13875941,Cheese Knives,"Home & Kitchen > Kitchen & Dining > Food Service Equipment & Supplies > Cookware, Bakeware & Tools > Kitchen Knives & Accessories > Specialty Knives > Cheese Knives",6,True,41,never_scanned,,0,0,0,2026-08-31T08:33:36,failed,Sorftime API business error 694: Insufficient request quota
289804,Seafood Tools,"Home & Kitchen > Kitchen & Dining > Food Service Equipment & Supplies > Cookware, Bakeware & Tools > Kitchen Knives & Accessories > Specialty Knives > Seafood Tools",6,True,41,never_scanned,,0,0,0,2026-08-31T08:33:36,failed,Sorftime API business error 694: Insufficient request quota
289731,Bar Sets,Home & Kitchen > Kitchen & Dining > Food Service Equipment & Supplies > Tabletop & Serveware > Bar Equipment > Bar & Wine Tools > Bar Sets,6,True,41,never_scanned,,0,0,0,2026-08-31T08:33:36,failed,Sorftime API business error 694: Insufficient request quota
3736991,Bar Strainers,Home & Kitchen > Kitchen & Dining > Food Service Equipment & Supplies > Tabletop & Serveware > Bar Equipment > Bar & Wine Tools > Bar Strainers,6,True,41,never_scanned,,0,0,0,2026-08-31T08:33:37,failed,Sorftime API business error 694: Insufficient request quota
21560396011,Beverage Tubs,Home & Kitchen > Kitchen & Dining > Food Service Equipment & Supplies > Tabletop & Serveware > Bar Equipment > Bar & Wine Tools > Beverage Tubs,6,True,41,never_scanned,,0,0,0,2026-08-31T08:33:37,failed,Sorftime API business error 694: Insufficient request quota
23763387011,Bottle Pourer Spouts,Home & Kitchen > Kitchen & Dining > Food Service Equipment & Supplies > Tabletop & Serveware > Bar Equipment > Bar & Wine Tools > Bottle Pourer Spouts,6,True,41,never_scanned,,0,0,0,2026-08-31T08:33:37,failed,Sorftime API business error 694: Insufficient request quota
